,Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Calc Approach Desc,Unique Label?,Label Recalc?,Suppressed?,Police/Emerg?,Cyl Deact?,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,GHG Rating (1-10 rating on Label),$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) 
164,2016,BMW,BMW,640i Coupe,BMX,640,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,Y,Yes,5,1250.0
165,2016,BMW,BMW,640i xDrive Convertible,BMX,645,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,Y,Yes,5,1750.0
166,2016,BMW,BMW,640i xDrive Coupe,BMX,643,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,Y,Yes,5,1750.0
167,2016,BMW,BMW,650i Convertible,BMX,654,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2500,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,3500.0
168,2016,BMW,BMW,650i Coupe,BMX,650,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2500,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,3500.0
169,2016,BMW,BMW,650i xDrive Convertible,BMX,656,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2750,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,Y,Yes,4,4750.0
170,2016,BMW,BMW,650i xDrive Coupe,BMX,652,4.4,8,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,5W30,N,No,4,4000.0
171,2016,BMW,BMW,M2,BMX,281,3.0,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1750.0
172,2016,BMW,BMW,M2,BMX,280,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,2750.0
173,2016,BMW,BMW,M235i,BMX,235,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1250.0
174,2016,BMW,BMW,M235i,BMX,236,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2250,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,2250.0
175,2016,BMW,BMW,M235i Convertible,BMX,238,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1250.0
176,2016,BMW,BMW,M235i Convertible,BMX,239,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2250,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,2250.0
177,2016,BMW,BMW,M235i xDrive,BMX,237,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1750.0
178,2016,BMW,BMW,M235i xDrive Convertible,BMX,240,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,5,1750.0
179,2016,BMW,BMW,M4 Convertible,BMX,483,3.0,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,4,4000.0
180,2016,BMW,BMW,M4 Convertible,BMX,482,3.0,6,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2500,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,5W30,Y,Yes,4,3500.0
181,2016,BMW,BMW,M6 Convertible,BMX,663,4.4,8,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,3,6500.0
182,2016,BMW,BMW,M6 Convertible,BMX,662,4.4,8,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,3,5500.0
183,2016,BMW,BMW,M6 Coupe,BMX,661,4.4,8,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,3,6500.0
184,2016,BMW,BMW,M6 Coupe,BMX,660,4.4,8,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,3,5500.0
185,2016,General Motors,Buick,CASCADA,GMX,192,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1950,1,1,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,N,variable valve timing at inlet and outlet valves,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,5,750.0
186,2016,General Motors,Chevrolet,SPARK,GMX,181,1.4,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1300,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,8,
187,2016,General Motors,Chevrolet,SPARK,GMX,182,1.4,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1300,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,CAM Phaser,Y,MFI,Multipoint/sequential fuel injection,N,5W30,N,No,8,
188,2016,Ford Motor Company,Ford,Fiesta FWD,FMX,44,1.6,4,Auto(AM-S6),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1450,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Hydraulic activated VCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,7,
189,2016,Ford Motor Company,Ford,Fiesta FWD,FMX,45,1.6,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1450,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Hydraulic activated VCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,7,
190,2016,Ford Motor Company,Ford,Fiesta SFE FWD,FMX,47,1.0,3,Manual(M5),Turbocharged,M,Manual,5,N,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1250,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Hydraulic activated VCT,N,GDI,Spark Ignition Direct Injection,N,5W20 GF-5,N,No,8,
191,2016,Ford Motor Company,Ford,MUSTANG,FMX,114,2.3,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1800,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,6,
192,2016,Ford Motor Company,Ford,MUSTANG,FMX,113,2.3,4,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1800,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,6,
193,2016,Ford Motor Company,Ford,MUSTANG,FMX,117,3.7,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,5,1250.0
194,2016,Ford Motor Company,Ford,MUSTANG,FMX,116,3.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Dual Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF-5,N,No,5,1750.0
195,2016,Ford Motor Company,Ford,MUSTANG,FMX,118,5.0,8,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,4,2750.0
196,2016,Ford Motor Company,Ford,MUSTANG,FMX,120,5.0,8,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,4,2750.0
197,2016,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,FMX,115,2.3,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Dual Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,5W30 GF-5,N,No,5,500.0
198,2016,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,FMX,119,5.0,8,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2500,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,4,3500.0
199,2016,Ford Motor Company,Ford,SHELBY GT350 MUSTANG,FMX,288,5.2,8,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3100,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,TiVCT,N,MFI,Multipoint/sequential fuel injection,N,5W20 GF5,N,No,3,6500.0
200,2016,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,HYX,40,3.8,6,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,APPLY VVT,N,GDI,Spark Ignition Direct Injection,N,5W-30 ACEA A5,N,No,4,4000.0
201,2016,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,HYX,41,3.8,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,APPLY VVT,N,GDI,Spark Ignition Direct Injection,N,5W-30 ACEA A5,N,No,4,4000.0
202,2016,Toyota,LEXUS,RC 200t,TYX,109,2.0,4,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,GDPI,Spark Ignition direct & ported injection,N,OW-20,N,No,6,500.0
203,2016,Toyota,LEXUS,RC 300 AWD,TYX,114,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,GDPI,Spark Ignition direct & ported injection,N,0W-20,N,No,5,2750.0
204,2016,Toyota,LEXUS,RC 350,TYX,115,3.5,6,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2250,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,GDPI,Spark Ignition direct & ported injection,N,0W-20,N,No,5,2250.0
205,2016,Toyota,LEXUS,RC 350 AWD,TYX,116,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,GDPI,Spark Ignition direct & ported injection,N,0W-20,N,No,5,2750.0
206,2016,Toyota,LEXUS,RC F,TYX,143,5.0,8,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2600,2,2,3,Subcompact Cars,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,GDPI,Spark Ignition direct & ported injection,N,5W-30,N,No,4,4000.0
207,2016,Maserati,MASERATI,GRANTURISMO,MAX,21,4.7,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3100,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Variable camshaft timing for exhaust and inlet.,N,MFI,Multipoint/sequential fuel injection,N,SAE 5W/40 API SL/CF,N,No,3,6500.0
208,2016,Maserati,MASERATI,GRANTURISMO CONVERTIBLE,MAX,25,4.7,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3300,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Variable camshaft timing for exhaust and inlet.,N,MFI,Multipoint/sequential fuel injection,N,SAE 5W/40 API SL/CF,N,No,2,7500.0
209,2016,Mercedes-Benz,Mercedes-Benz,E 400 (convertible),MBX,143,3.0,6,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,1250.0
210,2016,Mercedes-Benz,Mercedes-Benz,E 400 (coupe),MBX,134,3.0,6,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2050,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,1250.0
211,2016,Mercedes-Benz,Mercedes-Benz,E 400 4MATIC (coupe),MBX,135,3.0,6,Auto(A7),Turbocharged,A,Automatic,7,Y,N,4,4-Wheel Drive,10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2150,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,1750.0
212,2016,Mercedes-Benz,Mercedes-Benz,E 550 (convertible),MBX,142,4.7,8,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2500,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,4,3500.0
213,2016,Mercedes-Benz,Mercedes-Benz,E 550 (coupe),MBX,132,4.7,8,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2350,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,2750.0
214,2016,BMW,Mini,MINI COOPER HARDTOP 2 DOOR,BMX,32,1.5,3,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,N,No,7,
215,2016,BMW,Mini,MINI COOPER HARDTOP 2 DOOR,BMX,33,1.5,3,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1550,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,N,No,8,
216,2016,BMW,Mini,MINI COOPER HARDTOP 4 DOOR,BMX,34,1.5,3,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1600,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,N,No,7,
217,2016,BMW,Mini,MINI COOPER HARDTOP 4 DOOR,BMX,35,1.5,3,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1500,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,N,No,8,
218,2016,BMW,Mini,Mini Cooper S Hardtop 2 door,BMX,54,2.0,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W20,N,No,7,
219,2016,BMW,Mini,Mini Cooper S Hardtop 2 door,BMX,55,2.0,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W20,N,No,6,250.0
220,2016,BMW,Mini,Mini Cooper S Hardtop 4 door,BMX,56,2.0,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W20,N,No,7,
221,2016,BMW,Mini,Mini Cooper S Hardtop 4 door,BMX,57,2.0,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1850,2,2,3,Subcompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W20,N,No,6,250.0
222,2016,BMW,Mini,MINI John Cooper Works Hardtop,BMX,80,2.0,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1750,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,7,
223,2016,BMW,Mini,MINI John Cooper Works Hardtop,BMX,81,2.0,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,3,Subcompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W20,Y,Yes,6,500.0
